Date Posted,Link,Text,Region,Username,Publisher,Binary Label,clean_text
5/13/20,https://twitter.com/ReutersUK/status/1260390571803320326,UK opens 10 billion pound COVID-19 aid programme for self-employed  https://reut.rs/3bptSOT  pic.twitter.com/pgHiBaNvVK,Europe,reutersuk,Reuters UK,1,uk open 10 billion pound corona aid programme for selfemployed
5/13/20,https://twitter.com/ReutersUK/status/1260481167305949184,Anyone booking a holiday is taking a chance on future of COVID-19 outbreak - UK minister  https://reut.rs/2Z4RupP  pic.twitter.com/IwYslJjo3S,Europe,reutersuk,Reuters UK,1,anyone book a holiday be take a chance on future of corona outbreak uk minister
5/13/20,https://twitter.com/ReutersUK/status/1260639738282872833,"WHO expert says world has 'long, long way to go' in COVID-19 fight  https://reut.rs/2LvPE97  pic.twitter.com/25zSTuSF7U",Europe,reutersuk,Reuters UK,1,who expert say world have long long way to go in corona fight
5/13/20,https://twitter.com/the_hindu/status/1260676992501985286,"The ICMR on Wednesday issued guidance on rapid antibody test kits for COVID-19 and listed their manufacturers, which include two Chinese firms.
#ICMR #COVID19 #Coronavirus https://trib.al/sWoJB90 ",India,the_hindu,The Hindu,1,the icmr on wednesday issue guidance on rapid antibody test kit for corona and list their manufacturers which include two chinese firm icmr corona corona
5/13/20,https://twitter.com/the_hindu/status/1260641655050440716,"Gujarat on Wednesday recorded 29 deaths and 364 COVID-19 cases, taking the case tally to 9,268 and death toll to 566.
#Gujarat #COVID19 https://trib.al/7KzjHti ",India,the_hindu,The Hindu,1,gujarat on wednesday record 29 deaths and 364 corona case take the case tally to 9268 and death toll to 566 gujarat corona
5/13/20,https://twitter.com/the_hindu/status/1260612336231919617,"Just In | Four deaths - two in Jaipur and one each in Alwar and Pali - reported in #Rajasthan today, taking the #COVID19 related death toll in the State to 121. A total of 201 COVID-19 positive cases detected in 23 districts today.",India,the_hindu,The Hindu,1,just in | four deaths two in jaipur and one each in alwar and pali report in rajasthan today take the corona relate death toll in the state to 121 a total of 201 corona positive case detect in 23 district today
5/13/20,https://twitter.com/nytimes/status/1260703882377912322,"The man behind President Trump's favorite unproven treatment for Covid-19 has made a career assailing orthodoxy. For @NYTmag, Scott Sayare profiled Didier Raoult. https://nyti.ms/3fHK8ye ",United States,nytimes,The New York Times,1,the man behind president trump favorite unproven treatment for corona have make a career assail orthodoxy for nytmag scott sayare profile didier raoult
5/13/20,https://twitter.com/nytimes/status/1260591392641945601,"Social media is already filling up with misinformation about a Covid-19 vaccine, months or years before one even exists. ""The anti-vaxxers have been practicing for this, writes @kevinroose. ""And I'm worried that they will be unusually effective. https://nyti.ms/360296C ",United States,nytimes,The New York Times,1,social media be already fill up with misinformation about a corona vaccine months or years before one even exist the antivaxxers have be practice for this write kevinroose and im worry that they will be unusually effective
5/13/20,https://twitter.com/nytimes/status/1260550397355270144,"""A few weeks ago, someone on the palliative care ward for Covid patients asked for Frank Sinatra, 'My Way.' If someone asks for that, you know exactly why they want it."" 

During the pandemic, Britain's volunteer-run radio stations are lifting spirits.  https://nyti.ms/2WqNi1N ",United States,nytimes,The New York Times,1,a few weeks ago someone on the palliative care ward for covid patients ask for frank sinatra my way if someone ask for that you know exactly why they want it during the pandemic britains volunteerrun radio station be lift spirit
5/13/20,https://twitter.com/washingtonpost/status/1260363399239798788,"Rep. Maxine Waters, who last month stood on the House floor and dedicated her support for a coronavirus relief package to her gravely ill sister, has lost her to covid-19  https://wapo.st/3bvsmee ",United States,washingtonpost,The Washington Post,1,rep maxine water who last month stand on the house floor and dedicate her support for a corona relief package to her gravely ill sister have lose her to corona
5/13/20,https://twitter.com/washingtonpost/status/1260601279946072064,"Covid-19, financial distress and the struggle to stay off the critical list: One hospital's story  https://wapo.st/2YXo3pl ",United States,washingtonpost,The Washington Post,1,corona financial distress and the struggle to stay off the critical list one hospitals story
5/14/20,https://twitter.com/BBCNews/status/1260935579866464258,Covid-19 nurse 'left feeling upset and unappreciated' after seeing groups drink and socialise in park directly outside London hospital's intensive care unit  https://bbc.in/2WYrbyP ,Europe,bbcnews,BBC News (UK),1,corona nurse leave feel upset and unappreciated after see group drink and socialise in park directly outside london hospitals intensive care unit
5/14/20,https://twitter.com/BBCNews/status/1260987949375774721,"Rod Stewart sends surprise gift to student nurse recovering from Covid-19

 http://bbc.in/3dNywb0 ",Europe,bbcnews,BBC News (UK),1,rod stewart send surprise gift to student nurse recover from corona httpbbcin3dnywb0
5/14/20,https://twitter.com/guardiannews/status/1261037520546037763,Quarter of Covid-19 deaths in English hospitals were of diabetics  https://www.theguardian.com/world/2020/may/14/one-in-four-people-who-died-in-uk-hospitals-with-covid-19-had-diabetes?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589481803 ,Europe,guardiannews,Guardian news,1,quarter of corona deaths in english hospitals be of diabetics
5/14/20,https://twitter.com/guardiannews/status/1260972790796242951,My rabbi's tools now include a phone': UK Jewish burials changed by Covid-19  https://www.theguardian.com/world/2020/may/14/my-rabbis-tools-now-include-a-phone-uk-jewish-burials-changed-by-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589454483 ,Europe,guardiannews,Guardian news,1,my rabbis tool now include a phone uk jewish burials change by corona
5/14/20,https://twitter.com/guardiannews/status/1260861520390619137,Stay out of my moist breath zone': Covid-19 anthem takes the drool out of school  https://www.theguardian.com/world/2020/may/14/moist-breath-zone-covid-19-new-zealand-song-takes-drool-out-of-school?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589419595 ,Europe,guardiannews,Guardian news,1,stay out of my moist breath zone corona anthem take the drool out of school
5/14/20,https://twitter.com/guardiannews/status/1260833462820503552,Japan suicides decline as Covid-19 lockdown causes shift in stress factors  https://www.theguardian.com/world/2020/may/14/japan-suicides-fall-sharply-as-covid-19-lockdown-causes-shift-in-stress-factors?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589433833 ,Europe,guardiannews,Guardian news,1,japan suicides decline as corona lockdown cause shift in stress factor
5/14/20,https://twitter.com/guardiannews/status/1260969307460296704,Russia defends its 'exceptionally precise' Covid-19 death data  https://www.theguardian.com/world/2020/may/14/coronavirus-russia-defends-its-exceptionally-precise-covid-19-death-data?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589455805 ,Europe,guardiannews,Guardian news,1,russia defend its exceptionally precise corona death data
5/14/20,https://twitter.com/guardiannews/status/1260799219465687045,"China hacking poses 'significant threat' to US Covid-19 response, says FBI  https://www.theguardian.com/world/2020/may/14/china-hacking-poses-significant-threat-to-us-covid-19-response-says-fbi?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589432589 ",Europe,guardiannews,Guardian news,1,china hack pose significant threat to us corona response say fbi
5/14/20,https://twitter.com/guardiannews/status/1260811708416905217,Italian doctors find link between Covid-19 and inflammatory disorder  https://www.theguardian.com/science/2020/may/13/italian-doctors-find-link-between-covid-19-and-inflammatory-disorder?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589411819 ,Europe,guardiannews,Guardian news,1,italian doctor find link between corona and inflammatory disorder
5/14/20,https://twitter.com/IndiaToday/status/1260932524475207682,Watch the latest developments related to COVID-19 crisis. #InfoCorona #ITLivestream @SardesaiRajdeep https://www.pscp.tv/w/cYv0izMyMDQ4MDl8MU1ueG5Ra2VyanlKT2mvKGFa3GvbgeKLbHw9kDVBILmuMbjtc1L9Ds6fpSSa ,India,indiatoday,IndiaToday,1,watch the latest developments relate to corona crisis infocorona itlivestream sardesairajdeep
5/14/20,https://twitter.com/IndiaToday/status/1260928063644110848,"#CoronavirusCrisis | The UN also urged the development of mental health services for the future ""to support society's recovery from COVID-19.

 https://www.indiatoday.in/world/story/un-chief-warns-psychological-suffering-from-virus-is-growing-1678042-2020-05-14 ",India,indiatoday,IndiaToday,1,coronacrisis | the un also urge the development of mental health service for the future to support societys recovery from corona
5/14/20,https://twitter.com/IndiaToday/status/1260918574950035457,"#CoronavirusCrisis | Zahoor Buledi is the first minister from #Balochistan to test positive for the COVID-19.

 https://www.indiatoday.in/world/story/balochistan-finance-minister-tests-positive-for-covid-19-1678033-2020-05-14 ",India,indiatoday,IndiaToday,1,coronacrisis | zahoor buledi be the first minister from balochistan to test positive for the corona
5/14/20,https://twitter.com/IndiaToday/status/1260902408613289984,"#CoronavirusCrisis | #UttarPradesh govt says 249 Covid-19 patients in Gautam Buddh Nagar, local officials clarify 236 cases till May 13

 https://www.indiatoday.in/india/story/up-govt-says-249-covid-19-patients-in-gautam-buddh-nagar-local-officials-clarify-236-cases-till-may-13-1678030-2020-05-14 ",India,indiatoday,IndiaToday,1,coronacrisis | uttarpradesh govt say 249 corona patients in gautam buddh nagar local officials clarify 236 case till may 13
5/14/20,https://twitter.com/IndiaToday/status/1260790794358870016,"The #MadhyaPradesh forest department claims that the study will help the government decide future strategy and policies towards forest cover while it combats diseases like Covid-19.
@rahul_noronha https://www.indiatoday.in/india/story/more-forests-less-covid19-impact-claims-mp-forest-dept-1677781-2020-05-14 ",India,indiatoday,IndiaToday,1,the madhyapradesh forest department claim that the study will help the government decide future strategy and policies towards forest cover while it combat diseases like corona rahulnoronha
5/14/20,https://twitter.com/IndiaToday/status/1260886250946301952,"#AatmaNirbharBharatPackage | Finance Minister @nsitharaman announced nine steps under the second tranche of the Covid-19 package.
 https://www.indiatoday.in/india/story/migrant-workers-farmers-in-2nd-tranche-of-covid-19-package-1678011-2020-05-14 ",India,indiatoday,IndiaToday,1,aatmanirbharbharatpackage | finance minister nsitharaman announce nine step under the second tranche of the corona package
5/14/20,https://twitter.com/IndiaToday/status/1260990158800814084,COVID-19 makes a comeback in #Manipur. https://www.indiatoday.in/india/story/manipur-reports-fresh-covid-19-positive-case-after-42-days-1678152-2020-05-14 ,India,indiatoday,IndiaToday,1,corona make a comeback in manipur
