date,page/account,is_comment,text,binary label,explanation,comments,link,clean_text,lemmatized
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"איברמקטין, התרופה שהוכיחה את עצמה כמרפאה את הקורונה ביומיים (אם ניתנת לחולה בימים הראשונים). כמובן שמתן התרופה נבלם בשלב זה בגלל החסרון הבולט שלה: היא זולה מאד ולא תפיק לאף תאגיד רווחים של מליארדי דולרים.",0.0,"התרופה איברמקטין עוזרת כנגד מחלות טפיליות (תולעים, קרציות וכו'), מעולם לא שומשה כנגד מחלות נגיפיות כמו הקורונה. עוד על המחקרים וחוסר יעילותה כנגד הקורונה, מאמר של מכון דוידסון:
https://davidson.weizmann.ac.il/online/askexpert/%D7%94%D7%90%D7%9D-%D7%90%D7%99%D7%91%D7%A8%D7%9E%D7%A7%D7%98%D7%99%D7%9F-%D7%94%D7%99%D7%90-%D7%AA%D7%A8%D7%95%D7%A4%D7%94-%D7%99%D7%A2%D7%99%D7%9C%D7%94-%D7%9C%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94",,https://www.facebook.com/groups/503350980581730/posts/903654260551398/,איברמקטין התרופה שהוכיחה את עצמה כמרפאה את הקורונה ביומיים אם ניתנת לחולה בימים הראשונים כמובן שמתן התרופה נבלם בשלב זה בגלל החסרון הבולט שלה היא זולה מאד ולא תפיק לאף תאגיד רווחים של מליארדי דולרים,"['איברמקטין', 'תרופה', 'הוכיח', 'את', 'עצמו', 'מרפאה', 'את', 'קורונה', 'יום', 'אם', 'ניתן', 'חול', 'ים', 'ראשון', 'כמובן', 'מתן', 'תרופה', 'נבלם', 'שלב', 'זה', 'בגלל', 'חסרון', 'בולט', 'של', 'היא', 'הוא', 'זול', 'מאוד', 'לא', 'הפיק', 'אף', 'תאגיד', 'רווח', 'של', 'מליארדי', 'דולר']"
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,גל הבא זה תיכנון של משרד הבריאות כדי שירוצו להיתחסן ! מה לא מובן ??,0.0,"גל קורה כשיש עלייה במספר החולים, והחולים קשה בפרט. לא קונספירציה על משרד הבריאות",,https://www.facebook.com/groups/503350980581730/posts/903654260551398/,גל הבא זה תיכנון של משרד הבריאות כדי שירוצו להיתחסן  מה לא מובן ,"['גל', 'בא', 'זה', 'תכנון', 'של', 'משרד', 'בריאות', 'כדי', 'רוצה', 'היתחסן', 'מה', 'לא', 'הובן']"
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,החיסון עושה נזק בלתי הפיך,0.0,"ייתכן שעשה נזק לאנשים מסויימים, אבל התגובה רומזת שתמיד עושה נזק לכולם וזה לא נכון",,https://www.facebook.com/groups/503350980581730/posts/903654260551398/,החיסון עושה נזק בלתי הפיך,"['חיסון', 'עשה', 'נזק', 'בלתי', 'הפיך']"
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"המחלה עדיין במחקר ובמעקב אף יותר [מהחיסון], ובינתיים הסיכונים מהמחלה הרבה יותר גדולים וחמורים.",1.0,,,https://www.facebook.com/groups/503350980581730/posts/903654260551398/,המחלה עדיין במחקר ובמעקב אף יותר מהחיסון ובינתיים הסיכונים מהמחלה הרבה יותר גדולים וחמורים,"['מחלה', 'עדיין', 'מחקר', 'מעקב', 'אף', 'יותר', 'חיסון', 'בינתיים', 'סיכון', 'מחלה', 'רב', 'יותר', 'גדול', 'חמור']"
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,כל הקורונה והבדיקות זה בלוף ...לא יהיה שום גל.. כולם כבר נדבקו או מחלימים או מחוסנים...,0.0,ברור שהקורונה והבדיקות אמיתיות. ולא כולם נדבקו או החלימו,,https://www.facebook.com/groups/503350980581730/posts/903654260551398/,כל הקורונה והבדיקות זה בלוף לא יהיה שום גל כולם כבר נדבקו או מחלימים או מחוסנים,"['כול', 'קורונה', 'בדיקה', 'זה', 'לוף', 'לא', 'היה', 'שום', 'גל', 'כולם', 'כבר', 'נדבק', 'או', 'החלים', 'או', 'חוסן']"
21/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,no,"בעקבות פנייה ששיגר יושב ראש אגודת ""למענכם"" יוסי ערבליך למאיר שפיגלר מנכ""ל הביטוח הלאומי - הודיע הביטוח הלאומי כי הוא בוחן הכרה במחלימי קורונה הסובלים מתופעות לוואי, לצורך קביעת אחוזי נכות",1.0,ציטוט מכתבה מישראל היום: https://www.israelhayom.co.il/health/article/5218326/,נמחקה השאלה מהכותרת של הכתבה המצוטטת,https://www.facebook.com/groups/503350980581730/posts/906086420308182/,בעקבות פנייה ששיגר יושב ראש אגודת למענכם יוסי ערבליך למאיר שפיגלר מנכל הביטוח הלאומי  הודיע הביטוח הלאומי כי הוא בוחן הכרה במחלימי קורונה הסובלים מתופעות לוואי לצורך קביעת אחוזי נכות,"['בעקבות', 'פנייה', 'שיגר', 'יושב', 'ראש', 'אגודה', 'למען', 'אתם', 'יוסי', 'ערבליך', 'אייר', 'פיגלר', 'מנכ""ל', 'ביטוח', 'לאומי', 'הודיע', 'ביטוח', 'לאומי', 'כי', 'הוא', 'בחן', 'הכרה', 'החלים', 'קורונה', 'סבל', 'תופעה', 'לוואי', 'צורך', 'קביעה', 'אחוז', 'נכות']"
20/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,no,עיריית ניו יורק הודיעה כי תדרוש מכל עובדי מגזר הציבורי להציג תעודת התחסנות לנגיף הקורונה - ולא תסתפק יותר בבדיקות שבועיות בלבד למי שלא התחסן,1.0,"מדובר על כך בכתבה בynet:
https://www.ynet.co.il/news/article/rkfq5kclf",,https://www.facebook.com/groups/503350980581730/posts/905241007059390/,עיריית ניו יורק הודיעה כי תדרוש מכל עובדי מגזר הציבורי להציג תעודת התחסנות לנגיף הקורונה  ולא תסתפק יותר בבדיקות שבועיות בלבד למי שלא התחסן,"['עירייה', 'ניו', 'ירק', 'הודיע', 'כי', 'דרש', 'כול', 'עובד', 'מגזר', 'ציבורי', 'הציג', 'תעודה', 'התחסנות', 'נגיף', 'קורונה', 'לא', 'הסתפק', 'יותר', 'בדיקה', 'שבועי', 'בלבד', 'מי', 'לא', 'התחסן']"
21/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,הכי טוב להיות טבעי ולא משועבד לחיסונים שלא הכי בריא ועוד החיסון של ״פייזר״,0.0,,,https://www.facebook.com/groups/503350980581730/posts/905860956997395/,הכי טוב להיות טבעי ולא משועבד לחיסונים שלא הכי בריא ועוד החיסון של ״פייזר״,"['הכי', 'טוב', 'היות', 'טבעי', 'לא', 'שועבד', 'חיסון', 'לא', 'הכי', 'בריא', 'עוד', 'חיסון', 'של', 'פייזר']"
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,no,מחלימים מקורונה יכולים לחטוף שוב אחרי שנה.,1.0,,,https://www.facebook.com/groups/503350980581730/posts/906460143604143/,מחלימים מקורונה יכולים לחטוף שוב אחרי שנה,"['החלים', 'מקורונה', 'יכול', 'חטף', 'שוב', 'אחרי', 'שנה']"
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"אם אכן את לא יכולה להתחסן מסיבות *רפואיות* בלבד, פני למשרד הבריאות. כמו כן, את יכולה לפנות לרופא המשפחה ואם אכן יש לך בעיה *רפואית* אמיתית עם החיסון של מודרנה או פייזר, אולי יסכימו לתת לך בוסטר בדמות החיסון של אסטרהזניקה",1.0,,,https://www.facebook.com/groups/503350980581730/posts/905540090362815/,אם אכן את לא יכולה להתחסן מסיבות רפואיות בלבד פני למשרד הבריאות כמו כן את יכולה לפנות לרופא המשפחה ואם אכן יש לך בעיה רפואית אמיתית עם החיסון של מודרנה או פייזר אולי יסכימו לתת לך בוסטר בדמות החיסון של אסטרהזניקה,"['אם', 'איכן', 'את', 'לא', 'יכול', 'התחסן', 'סיבה', 'רפואי', 'בלבד', 'פני', 'משרד', 'בריאות', 'כמו', 'כן', 'את', 'יכול', 'פינה', 'רופא', 'משפחה', 'אם', 'אכן', 'יש', 'אתה', 'בעיה', 'רפואי', 'אמיתי', 'עם', 'חיסון', 'של', 'מודרנה', 'או', 'פייזר', 'אולי', 'הסכים', 'נתן', 'אתה', 'וסטר', 'דמות', 'חיסון', 'של', 'אסטרהזניקה']"
18/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,יש לחיסון [של אסטרהזניקה] תופאות לוואי של קרישי דם שזה ממש מסוכן,1.0,"תופעת לוואי שקוארת ל-4 עד 6 אנשים מתוך מיליון, מפורט בקובץ של משרד הבריאות:
https://www.health.gov.au/sites/default/files/documents/2021/04/-19---astrazeneca-after-your-astrazeneca-vaccine.docx",,https://www.facebook.com/groups/503350980581730/posts/903986500518174/,יש לחיסון של אסטרהזניקה תופאות לוואי של קרישי דם שזה ממש מסוכן,"['יש', 'חיסון', 'של', 'אסטרהזניקה', 'תופאות', 'לוואי', 'של', 'קריש', 'דם', 'זה', 'ממש', 'מסוכן']"
20/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,[הקורונה] היא לא המצאה היא מגפה יזומה,0.0,קונספירציה,,https://www.facebook.com/groups/503350980581730/posts/905206520396172/,הקורונה היא לא המצאה היא מגפה יזומה,"['קורונה', 'הוא', 'לא', 'המצאה', 'הוא', 'מגפה', 'יזום']"
20/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,מי שיזם את המגפות האלה זה עשירי עולם ששולטות בכל חברות התרופות בשם הסדר העולמי,0.0,קונספירציה,,https://www.facebook.com/groups/503350980581730/posts/905206520396172/,מי שיזם את המגפות האלה זה עשירי עולם ששולטות בכל חברות התרופות בשם הסדר העולמי,"['מי', 'יזם', 'את', 'מגפה', 'אלה', 'זה', 'עשירי', 'עולם', 'שלט', 'כול', 'חברה', 'תרופה', 'שם', 'סדר', 'עולמי']"
21/10/2021,כאן 11,no,בקרב בני נוער החיסון הקיים יעיל בפני הדלתא ומפחית גם הדבקה,1.0,,מכתבה של כאן 11,https://www.kan.org.il/Item/?itemId=115182&fbclid=IwAR10nWC8JyhKSMAPSg4g0LWEJ3LJS-IINXwXoNNbaNxM9D8GLNFtQnc_aFg,בקרב בני נוער החיסון הקיים יעיל בפני הדלתא ומפחית גם הדבקה,"['בקרב', 'בן', 'נוער', 'חיסון', 'קיים', 'יעיל', 'בפני', 'דלתא', 'הפחית', 'גם', 'הדבקה']"
12/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"מגפות היו לאורך כל ההיסטוריה האנושית. כולנו חוסנו בילדותנו , מגפות איומות נעצרו בזכות חיסונים ותוחלת החיים בעולם כולו עלתה בגלל טכנולוגיות החיסון. מגפות בעבר חיסלו מליונים בדרכים שונות, ובגלל שאנשים מסרבים אפילו לשים מסכות, משהו שידעו לעשות גם לפני 1000 שנה, יווצרו עוד ועוד ווריאנטים.",1.0,,,https://www.facebook.com/groups/503350980581730/posts/900120784238079/,מגפות היו לאורך כל ההיסטוריה האנושית כולנו חוסנו בילדותנו  מגפות איומות נעצרו בזכות חיסונים ותוחלת החיים בעולם כולו עלתה בגלל טכנולוגיות החיסון מגפות בעבר חיסלו מליונים בדרכים שונות ובגלל שאנשים מסרבים אפילו לשים מסכות משהו שידעו לעשות גם לפני 1000 שנה יווצרו עוד ועוד ווריאנטים,"['גפה', 'היה', 'אורך', 'כול', 'היסטוריה', 'אנושי', 'כול', 'חוסן', 'ילדות', 'גפה', 'איום', 'נעצר', 'בזכות', 'חיסון', 'תוחלת', 'חיים', 'עולם', 'כול', 'עלה', 'בגלל', 'טכנולוגיה', 'חיסון', 'גפה', 'עבר', 'חיסל', 'מליון', 'דרך', 'שונה', 'בגלל', 'איש', 'סירב', 'אפילו', 'שם', 'מסכה', 'משהו', 'ידע', 'עשה', 'גם', 'לפני', '1000', 'שנה', 'נוצר', 'עוד', 'עוד', 'וריאנטים']"
